#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T02:00:00Z,0.015951138888888893,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T03:00:00Z,0.018736222222222224,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T04:00:00Z,0.017596916666666667,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T05:00:00Z,0.020508583333333334,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T06:00:00Z,0.01652072222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T07:00:00Z,0.024053416666666664,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T08:00:00Z,0.013199991071428573,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T09:00:00Z,0.007351611111111112,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T10:00:00Z,0.010887222222222223,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T11:00:00Z,0.01968572222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T12:00:00Z,0.007279222222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T13:00:00Z,0.015761138888888887,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T14:00:00Z,0.006899388888888889,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T15:00:00Z,0.01563461111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-28T16:00:00Z,0.006836166666666667,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T09:00:00Z,0.01987561111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T10:00:00Z,0.020382083333333332,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T11:00:00Z,0.018166583333333333,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T12:00:00Z,0.012652758928571428,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T13:00:00Z,0.028522758928571427,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T14:00:00Z,0.026838527777777777,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T15:00:00Z,0.02240758333333333,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T16:00:00Z,0.022344305555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T17:00:00Z,0.014432055555555554,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T18:00:00Z,0.016900611111111113,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T19:00:00Z,0.020192138888888888,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T20:00:00Z,0.013482444444444444,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T21:00:00Z,0.009114916666666669,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T22:00:00Z,0.011266972222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-29T23:00:00Z,0.01196325,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T00:00:00Z,0.01873630555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T01:00:00Z,0.011773444444444442,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T02:00:00Z,0.009494694444444444,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T03:00:00Z,0.01835636111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T04:00:00Z,0.01069736111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T05:00:00Z,0.018736305555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T06:00:00Z,0.013102611111111108,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T07:00:00Z,0.00664613888888889,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T08:00:00Z,0.01753361111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T09:00:00Z,0.010887250000000001,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T10:00:00Z,0.015508041666666667,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T11:00:00Z,0.013814791666666666,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T12:00:00Z,0.013762773809523808,value,sound_voltage_peak_to_peak,bashful
